0,0.74667,0
0,0.75228,0
0,0.75789,0
0,0.76351,0
0,0.76912,0
0,0.77474,0
0,0.78035,0
0,0.78596,0
0,0.79158,0
0,0.79719,0
0,0.80281,0
0,0.80842,0
0,0.81404,0
0,0.81965,0
0,0.82526,0
0,0.83088,0
0,0.83649,0
0,0.84211,0
0,0.84772,0
0,0.85333,0
0,0.85895,0
0,0.86456,0
0,0.87017,0
0,0.87578,0
0,0.88139,0
0,0.887,0
0,0.89261,0
0,0.89822,0
0,0.90383,0
0,0.90944,0
0,0.91505,0
0,0.92066,0
0,0.92627,0
0,0.93188,0
0,0.93749,0
0,0.9431,0
0,0.94871,0
0,0.95432,0
0,0.95993,0
0,0.96554,0
0,0.97115,0
0,0.97676,0
0,0.98237,0
0,0.98798,0
0,0.99359,0
0,0.9992,0
0.026452,1,0
0.057312,1,0
0.088172,1,0
0.11903,1,0
0.14989,1,0
0.18075,1,0
0.21161,1,0
0.24247,1,0
0.27333,1,0
0.30419,1,0
0.33505,1,0
0.36592,1,0
0.39678,1,0
0.42764,1,0
0.4585,1,0
0.48936,1,0
0.52022,1,0
0.55108,1,0
0.58194,1,0
0.6128,1,0
0.64366,1,0
0.67452,1,0
0.70538,1,0
0.7341,0.99973,0
0.74252,0.99693,0
0.75094,0.99412,0
0.75935,0.99131,0
0.76777,0.9885,0
0.77619,0.9857,0
0.7846,0.98289,0
0.79302,0.98008,0
0.80144,0.97728,0
0.80985,0.97447,0
0.81827,0.97166,0
0.82669,0.96886,0
0.8351,0.96605,0
0.84352,0.96324,0
0.85194,0.96043,0
0.86035,0.95763,0
0.86877,0.95482,0
0.87719,0.95201,0
0.8856,0.94921,0
0.89402,0.9464,0
0.90244,0.94359,0
0.91086,0.94079,0
0.91927,0.93798,0
0.92769,0.93517,0
0.93424,0.93143,0
0.93704,0.92582,0
0.93985,0.92021,0
0.94266,0.9146,0
0.94546,0.90899,0
0.94827,0.90338,0
0.95108,0.89777,0
0.95388,0.89216,0
0.95669,0.88655,0
0.9595,0.88094,0
0.96231,0.87533,0
0.96511,0.86972,0
0.96792,0.86411,0
0.97073,0.8585,0
0.97353,0.85289,0
0.97634,0.84728,0
0.97915,0.84167,0
0.98195,0.83606,0
0.98476,0.83045,0
0.98757,0.82484,0
0.99038,0.81923,0
0.99318,0.81362,0
0.99599,0.80801,0
0.9988,0.8024,0
1,0.79519,0
1,0.78677,0
1,0.77836,0
1,0.76994,0
1,0.76152,0
1,0.75311,0
1,0.74469,0
1,0.73627,0
1,0.72786,0
1,0.71944,0
1,0.71102,0
1,0.70261,0
1,0.69419,0
1,0.68577,0
1,0.67735,0
1,0.66894,0
1,0.66052,0
1,0.6521,0
1,0.64369,0
1,0.63527,0
1,0.62685,0
1,0.61844,0
1,0.61002,0
1,0.6016,0
1,0.57956,0
1,0.55431,0
1,0.52906,0
1,0.50381,0
1,0.47856,0
1,0.45331,0
1,0.42806,0
1,0.40281,0
1,0.37756,0
1,0.3523,0
1,0.32705,0
1,0.3018,0
1,0.27655,0
1,0.2513,0
1,0.22605,0
1,0.2008,0
1,0.17555,0
1,0.1503,0
1,0.12505,0
1,0.0998,0
1,0.074549,0
1,0.049299,0
1,0.024048,0
0.99973,0,0
0.99412,0,0
0.98851,0,0
0.9829,0,0
0.97729,0,0
0.97168,0,0
0.96607,0,0
0.96046,0,0
0.95485,0,0
0.94924,0,0
0.94363,0,0
0.93802,0,0
0.93242,0,0
0.92681,0,0
0.9212,0,0
0.91559,0,0
0.90998,0,0
0.90437,0,0
0.89876,0,0
0.89315,0,0
0.88754,0,0
0.88193,0,0
0.87632,0,0
0.87071,0,0
0.8659,0,0
0.86309,0,0
0.86028,0,0
0.85748,0,0
0.85467,0,0
0.85186,0,0
0.84906,0,0
0.84625,0,0
0.84344,0,0
0.84063,0,0
0.83783,0,0
0.83502,0,0
0.83221,0,0
0.82941,0,0
0.8266,0,0
0.82379,0,0
0.82099,0,0
0.81818,0,0
0.81537,0,0
0.81256,0,0
0.80976,0,0
0.80695,0,0
0.80414,0,0
0.80134,0,0
0.79339,0,0
0.78076,0,0
0.76814,0,0
0.75551,0,0
0.74289,0,0
0.73026,0,0
0.71764,0,0
0.70501,0,0
0.69238,0,0
0.67976,0,0
0.66713,0,0
0.65451,0,0
0.64188,0,0
0.62926,0,0
0.61663,0,0
0.60401,0,0
0.59138,0,0
0.57876,0,0
0.56613,0,0
0.55351,0,0
0.54088,0,0
0.52826,0,0
0.51563,0,0
0.50301,0,0
0.49038,0,0
0.47776,0,0
0.46513,0,0
0.45251,0,0
0.43988,0,0
0.42725,0,0
0.41463,0,0
0.402,0,0
0.38938,0,0
0.37675,0,0
0.36413,0,0
0.3515,0,0
0.33888,0,0
0.32625,0,0
0.31363,0,0
0.301,0,0
0.28838,0,0
0.27575,0,0
0.26313,0,0
0.2505,0,0
0.23788,0,0
0.22525,0,0
0.21263,0,0
0.2,0,0
